Price,Area,Location,No. of Bedrooms,Location_Encoded
65000000,1200,Churchgate,2,21639398.919524096
18000000,769,Wadala East Wadala,1,18400613.126867454
7000000,920,Ulwe,1,7761683.373041518
8700000,1050,Kharghar,2,10456264.530956848
8480000,1060,Mira Road East,2,8224102.533333333
14600000,720,Malad West,2,14215638.559645081
3188000,797,Ambernath West,1,10457855.648712488
19000000,1600,Sainath Nagar,3,15736777.24400091
8527000,597,Mira Road East,2,8224102.533333333
10800000,653,mumbai,1,14292158.655857075
55599999,3181,Bhandup West,4,20727537.005374394
10000000,459,Kurla,1,12673381.718626909
4200000,860,Nala Sopara,2,2914107.71666728
60100000,3585,Goregaon West,4,23283708.065473303
13600000,600,DN Nagar Road,1,14951823.337266007
9000000,578,Powai,1,23041090.88927851
35000000,1000,Bandra West,2,46617421.30704468
7600000,1050,Ulwe,2,7761683.373041518
16800000,1150,Kanjurmarg,2,16686437.492056556
20000000,1250,Goregaon West,2,23283708.065473303
14000000,1100,Powai,2,23041090.88927851
14900000,1200,Malad East,1,20889612.17056266
16500000,1600,Kharghar,3,10456264.530956848
5300000,687,Panvel,1,7890890.089134022
4300000,843,Virar,2,3947315.4002871136
8000000,670,Malad East,1,20889612.17056266
12000000,1021,Malad East,2,20889612.17056266
25500000,1900,Belapur,3,19393086.759014092
5700000,670,Kharghar,1,10456264.530956848
7600000,1053,Mira Road East,2,8224102.533333333
5300000,300,Vikroli East,1,14531807.486582875
51500000,1170,Matunga,3,20250281.520055935
7500000,875,Mira Road East,2,8224102.533333333
21000000,1075,Kandivali East,2,19942455.57008331
5000000,690,Sector12 Kamothe,1,13603236.520254802
3300000,612,Katrap,2,13611706.05132713
6862000,1098,Dombivali,2,6386152.42815131
19000000,760,Santacruz East,2,16193992.17499847
55400000,2250,Thane West,4,12008191.358851675
22500000,768,Andheri West,2,41255880.9696951
16500000,1654,Sector9 Kamothe,3,14356154.282749137
2800000,545,Virar East,1,10973302.695062157
40000000,1500,Ville Parle East,2,32285017.2842167
4700000,500,Mira Road East,1,8224102.533333333
16900000,850,Andheri East,2,17894966.774751816
16000000,1215,Ulwe,2,7761683.373041518
35000000,1855,Nerul,3,22342871.502995614
2200000,400,Shirgaon,1,12821883.294008913
13000000,903,Andheri East,2,17894966.774751816
2999000,550,Ulwe,1,7761683.373041518
9167000,686,Panvel,2,7890890.089134022
5600000,600,Dahisar,1,16854206.714503538
12700000,1125,Kharghar,2,10456264.530956848
3300000,585,Naigaon East,1,3259898.431572335
6500000,650,Airoli,1,10976898.734651402
4600000,680,Sector 17 Ulwe,1,10512629.969050447
8500000,1050,Ulwe,2,7761683.373041518
2900000,220,Malad West,1,14215638.559645081
8400000,1150,Ulwe,2,7761683.373041518
8500000,1000,Sector 36 Kharghar,2,13903666.650180606
2400000,450,Nala Sopara,1,2914107.71666728
2000000,450,Kalyan West,1,5402967.523396111
13000000,775,Bhandup West,1,20727537.005374394
4200000,640,Kamothe,1,8238430.088778924
2700000,640,Virar,1,3947315.4002871136
4600000,650,Mira Road East,1,8224102.533333333
4300000,375,Thane West,1,12008191.358851675
3950000,850,Naigaon East,2,3259898.431572335
16000000,2200,Kamothe,3,8238430.088778924
15200000,2351,Panvel,3,7890890.089134022
2210000,580,Titwala,1,7697674.950367176
4200000,600,Dombivali,1,6386152.42815131
3000000,550,Ulwe,1,7761683.373041518
2418000,640,Ambarnath,1,13032907.537132883
4700000,675,Sector-8 Ulwe,1,14685054.88520135
6300000,850,Mira Road East,2,8224102.533333333
18900000,1299,Goregaon West,2,23283708.065473303
11700000,1440,Panvel,3,7890890.089134022
22000000,742,Andheri East,2,17894966.774751816
10000000,1125,Kharghar,2,10456264.530956848
6500000,700,Shil Phata,2,13194840.211978685
4050000,675,Vichumbe,1,13709287.40709938
7000000,780,Mira Road East,2,8224102.533333333
16500000,840,Kandivali West,2,14320931.905521896
4200000,680,Kharghar,1,10456264.530956848
8500000,1115,Kharghar,2,10456264.530956848
7500000,1055,Sector-18 Ulwe,2,13298362.023514869
31100000,3275,Kharghar,4,10456264.530956848
9550000,633,Mira Road East,3,8224102.533333333
2200000,500,Vasai West,1,10555486.780597325
4000000,600,Ulwe,1,7761683.373041518
10000000,602,Powai,1,23041090.88927851
25500000,1850,Malad East,3,20889612.17056266
13100000,1100,Kalyan West,3,5402967.523396111
12000000,1010,Malad West,2,14215638.559645081
22500000,1750,Sanpada,3,17156274.40966931
2200000,450,Kharegaon,1,13219703.09286396
7200000,1050,Kharghar,2,10456264.530956848
5000000,1285,Virar,3,3947315.4002871136
16800000,764,Kandivali East,2,19942455.57008331
5850000,625,Thane West,1,12008191.358851675
2600000,585,Boisar,1,3162324.503508562
19500000,1014,MHADA Colony 20,2,14713706.040251177
14800000,879,Thane West,2,12008191.358851675
6000000,687,Sector-18 Ulwe,1,13298362.023514869
25000000,1440,Kandivali West,3,14320931.905521896
15500000,850,Ghatkopar West,2,19041613.901327305
12500000,765,Kandivali East,2,19942455.57008331
4200000,655,Kalyan West,1,5402967.523396111
18900000,1435,Goregaon West,3,23283708.065473303
6000000,650,Ulwe,1,7761683.373041518
5600000,693,Mira Road East,1,8224102.533333333
16000000,995,Powai,2,23041090.88927851
4400000,305,Shivaji Colony,1,13754825.373126429
26000000,1840,Borivali East,3,17360205.10204722
21400000,1090,Chembur,2,17425073.26802795
23000000,1500,Dattapada,3,16948435.806464788
18800000,1450,Kandivali West,2,14320931.905521896
6048000,756,Mira Road East,1,8224102.533333333
18100000,1100,Goregaon West,2,23283708.065473303
28000000,1850,Ville Parle East,3,32285017.2842167
3800000,422,Petali,1,13543434.754822152
12000000,750,Kandivali West,1,14320931.905521896
57500000,1200,Ville Parle East,3,32285017.2842167
7000000,720,Kharghar,1,10456264.530956848
18500000,980,Goregaon West,2,23283708.065473303
3000000,384,Thane West,1,12008191.358851675
21700000,1250,Malad East,3,20889612.17056266
9800000,1250,Mira Road East,3,8224102.533333333
19800000,677,Malad West,2,14215638.559645081
51500000,2095,Kandivali East,5,19942455.57008331
2600000,585,Nala Sopara,1,2914107.71666728
16800000,1050,Borivali West,2,15910647.594565125
13899999,720,Dahisar,2,16854206.714503538
8800000,650,Malad West,1,14215638.559645081
5100000,710,Sector-3 Ulwe,1,14996838.818055209
29200000,2905,Ulwe,5,7761683.373041518
22200000,960,Andheri West,2,41255880.9696951
2800000,324,Thane West,1,12008191.358851675
13000000,1350,Ulwe,3,7761683.373041518
12300000,547,Chembur,2,17425073.26802795
6300000,748,Vasai,2,6563217.704137598
9300000,1060,Mira Road East,2,8224102.533333333
25000000,1800,Vashi,3,17651058.314693686
8000000,820,Mira Road East,2,8224102.533333333
23800000,944,Kanjurmarg,3,16686437.492056556
32500000,1130,Ville Parle East,3,32285017.2842167
8100000,729,Malad West,1,14215638.559645081
9200000,1250,Kharghar,2,10456264.530956848
7800000,1000,PARSIK NAGAR,2,13444423.210558888
29500000,1818,Malad East,3,20889612.17056266
15200000,680,Borivali West,2,15910647.594565125
27000000,2200,Belapur,3,19393086.759014092
18000000,1010,Dahisar,2,16854206.714503538
4000000,750,Palava,1,12987344.623740457
8499000,508,Mira Road East,1,8224102.533333333
9958000,1011,Thane West,2,12008191.358851675
3700000,650,ULWE SECTOR 19,1,13663749.44107233
12100000,1525,roadpali navimumbai,3,14293537.069689851
16000000,900,Thane West,2,12008191.358851675
27000000,1750,Kandivali East,3,19942455.57008331
3500000,585,Naigaon East,1,3259898.431572335
230000000,6900,Worli,5,60446500.50524536
21500000,1080,Borivali East,2,17360205.10204722
4800000,965,Nala Sopara,2,2914107.71666728
3700000,730,Nala Sopara,1,2914107.71666728
3600000,600,Nala Sopara,1,2914107.71666728
36500000,965,Bandra Kurla Complex,3,30086905.023181465
30500000,1250,Andheri West,2,41255880.9696951
5000000,750,Dombivali,2,6386152.42815131
13500000,900,Malad West,2,14215638.559645081
9000000,550,Mulund East,1,14043873.30540845
15800000,880,Thane West,3,12008191.358851675
9000000,417,Mulund West,1,20572069.98986891
3757000,835,Virar,1,3947315.4002871136
7000000,700,Airoli,1,10976898.734651402
20500000,1050,Magathane,2,18671638.447242483
23000000,1680,Sector-8 Sanpada,2,16174842.99627819
2170000,505,Badlapur,1,12395259.387486804
3200000,630,Koproli,1,6596802.850961264
3300000,920,Badlapur East,2,4463040.77249398
12800000,700,Antop Hill,1,15629412.105388736
6900000,950,Kamothe,2,8238430.088778924
3000000,830,Nala Sopara,2,2914107.71666728
8000000,930,Kamothe,2,8238430.088778924
6000000,555,Kharghar,1,10456264.530956848
5500000,650,Sector 17 Ulwe,1,10512629.969050447
9000000,765,Kandivali West,1,14320931.905521896
3410000,918,Ambernath East,2,10711814.646754662
42600000,894,Andheri West,2,41255880.9696951
3750000,340,Kandivali East,1,19942455.57008331
13899999,614,Kandivali East,2,19942455.57008331
11500000,1450,Ulwe,3,7761683.373041518
11500000,950,Thane West,2,12008191.358851675
2500000,600,Kalyan West,1,5402967.523396111
70000000,2000,mumbai,6,14292158.655857075
2500000,590,Nalasopara West,1,7007684.735536651
17800000,1250,Thane West,3,12008191.358851675
91800000,2600,Nerul,4,22342871.502995614
9500000,1050,Koper Khairane,2,12417603.76104321
13000000,960,Malad East,1,20889612.17056266
2548000,675,Ambarnath,1,13032907.537132883
12100000,1215,Ulwe,2,7761683.373041518
25600000,788,Powai,2,23041090.88927851
10000000,1595,Dombivali,2,6386152.42815131
3400000,650,Kharghar,1,10456264.530956848
4500000,650,Ulwe,1,7761683.373041518
14000000,1050,Thane West,2,12008191.358851675
7600000,975,Mira Road East,2,8224102.533333333
16800000,1100,Seawoods,2,21395177.98511841
12800000,750,Thane West,2,12008191.358851675
3250000,690,Taloja,1,4112323.635028059
80000000,1980,Bandra East,3,26571316.994360387
4000000,660,Dronagiri,1,7490090.895510435
11000000,592,Borivali West,1,15910647.594565125
2596000,590,Vasai,1,6563217.704137598
39600000,1753,Thane West,4,12008191.358851675
22500000,1189,Borivali East,3,17360205.10204722
100000000,2320,Yari Road,5,30381156.158510048
4000000,310,Malad West,1,14215638.559645081
26900000,1505,Powai,3,23041090.88927851
4800000,550,Thane West,1,12008191.358851675
21500000,1200,Dahisar West,3,13225732.947111357
18500000,1100,Borivali West,2,15910647.594565125
16200000,1555,Thane West,3,12008191.358851675
3500000,975,Virar West,2,10804689.676448384
35000000,800,Pali Hill,2,17736144.68863416
2865000,675,Badlapur East,1,4463040.77249398
8100000,1250,Sector 19 Kharghar,2,13297238.433045877
29500000,1500,Dahisar West,3,13225732.947111357
2900000,350,Jankalyan Nagar,1,14677150.871119557
7000000,410,Ghatkopar West,1,19041613.901327305
11500000,1771,Panvel,3,7890890.089134022
21100000,1200,Malad East,2,20889612.17056266
7500000,435,Borivali West,1,15910647.594565125
4500000,580,Kharghar,1,10456264.530956848
20299999,799,Mulund East,3,14043873.30540845
7900000,1020,Mira Road East,2,8224102.533333333
16600000,838,Thane West,2,12008191.358851675
26500000,1450,Powai,3,23041090.88927851
12100000,1251,Kharghar,2,10456264.530956848
4800000,670,Koproli,2,6596802.850961264
2574000,615,Titwala,1,7697674.950367176
15000000,1200,Kharghar,2,10456264.530956848
11000000,800,Mulund West,2,20572069.98986891
14000000,1680,Kharghar,3,10456264.530956848
16500000,1150,Powai,2,23041090.88927851
9500000,1185,Mira Road East,3,8224102.533333333
5000000,650,Sector34 A Kharghar,1,13832890.457744226
2650000,600,Nala Sopara,1,2914107.71666728
3811999,750,Badlapur East,2,4463040.77249398
9370000,583,Mira Road East,3,8224102.533333333
5999000,850,Mira Road East,1,8224102.533333333
4400000,650,Ulwe,1,7761683.373041518
24000000,780,Andheri East,2,17894966.774751816
35000000,864,Juhu,2,58276960.52177489
3599000,607,Kalyan West,1,5402967.523396111
12000000,750,Jogeshwari West,1,15311736.683889914
10500000,911,Sector 20 Kharghar,2,11436563.516570637
9600000,650,Borivali West,1,15910647.594565125
11000000,450,Ville Parle East,1,32285017.2842167
43000000,1367,Goregaon East,3,28813531.79700447
5500000,560,Kharghar,1,10456264.530956848
16700000,1050,Ghatkopar West,2,19041613.901327305
6426000,693,Mira Road East,1,8224102.533333333
4500000,650,Panvel,1,7890890.089134022
2950000,580,Nala Sopara,1,2914107.71666728
3100000,827,Ambernath East,1,10711814.646754662
13000000,685,Kandivali West,2,14320931.905521896
4800000,653,Kamothe,1,8238430.088778924
2500000,535,Vasai,1,6563217.704137598
6000000,335,Ghatkopar East,1,17155597.004407123
16299999,900,Borivali West,2,15910647.594565125
27500000,1100,vile parle west,2,20444559.76482497
4400000,450,Mira Road East,1,8224102.533333333
63900000,2780,Andheri West,4,41255880.9696951
5500000,580,Kharghar,2,10456264.530956848
6000000,1000,Kharghar,2,10456264.530956848
3133000,383,Vasai,1,6563217.704137598
32900000,1250,Andheri West,2,41255880.9696951
3425000,845,Titwala,2,7697674.950367176
5350000,610,Mira Road East,1,8224102.533333333
6694000,400,Mira Road East,1,8224102.533333333
55000000,1780,Santacruz West,3,26037399.14498072
32799999,780,Santacruz West,2,26037399.14498072
4800000,600,Kamothe,1,8238430.088778924
8978000,629,Mira Road East,2,8224102.533333333
9700000,1150,Ulwe,2,7761683.373041518
20200000,1190,Goregaon East,2,28813531.79700447
20000000,925,Borivali West,2,15910647.594565125
8300000,1140,Ulwe,2,7761683.373041518
21500000,1012,Thane West,3,12008191.358851675
31000000,2150,Vasant Vihar,3,17342226.51918432
3100000,324,Thane West,1,12008191.358851675
6500000,650,Bhayandar East,1,11477190.28508956
25400000,1900,Belapur,3,19393086.759014092
8500000,1045,Kalyan West,2,5402967.523396111
21000000,1900,Kharghar,3,10456264.530956848
8413000,1137,Mira Road East,2,8224102.533333333
6900000,1287,Palava,3,12987344.623740457
8733000,1335,Virar,4,3947315.4002871136
3500000,690,Dronagiri,1,7490090.895510435
13000000,1630,Kharghar,3,10456264.530956848
18500000,1200,Borivali West,2,15910647.594565125
12000000,1150,Ulwe,3,7761683.373041518
33500000,1650,Mulund East,4,14043873.30540845
7600000,560,thakur village kandivali east,1,14929419.07761707
6500000,693,Mira Road East,1,8224102.533333333
30000000,1480,Andheri,3,17982019.23944883
2677000,595,Virar,1,3947315.4002871136
29000000,665,Ville Parle East,2,32285017.2842167
8800000,1083,Thane West,2,12008191.358851675
26100000,900,Borivali West,2,15910647.594565125
4600000,600,Kharghar,1,10456264.530956848
11000000,620,Andheri East,1,17894966.774751816
2800000,550,Palidevad,1,13546651.814145632
32599999,1306,Mulund West,3,20572069.98986891
8500000,1175,Kharghar,2,10456264.530956848
75000000,1706,Mahalaxmi,3,26436300.135677285
4500000,390,Andheri West,1,41255880.9696951
5950000,540,Thane West,1,12008191.358851675
3500000,650,Dronagiri,1,7490090.895510435
13000000,900,Borivali West,2,15910647.594565125
2300000,550,Nala Sopara,1,2914107.71666728
6000000,850,Sector 19 Kharghar,1,13297238.433045877
2050000,500,Naigaon East,1,3259898.431572335
3700000,925,Naigaon East,1,3259898.431572335
15500000,1000,Vakola Pipeline Road,2,15199029.438555704
14500000,1655,Sector-18 Ulwe,3,13298362.023514869
65000000,2200,Bandra West,3,46617421.30704468
35000000,800,15th Road,2,17736144.68863416
14000000,1200,Sector 18 Kharghar,2,14481806.490274925
16900000,700,Ghatkopar West,2,19041613.901327305
9200000,620,Chembur,1,17425073.26802795
2700000,595,Nala Sopara,1,2914107.71666728
32500000,1502,Goregaon East,3,28813531.79700447
4000000,670,Karanjade,1,7574875.71021936
4450000,455,Kalyan West,1,5402967.523396111
17500000,1600,Kharghar,3,10456264.530956848
11500000,894,Panvel,2,7890890.089134022
3500000,450,Kalyan West,1,5402967.523396111
5250000,650,Ulwe,1,7761683.373041518
21500000,1100,Andheri West,2,41255880.9696951
22500000,1650,Goregaon West,3,23283708.065473303
14800000,1245,Airoli,2,10976898.734651402
7500000,975,Mira Road East,2,8224102.533333333
6500000,465,Kandivali East,1,19942455.57008331
30400000,957,Chembur,3,17425073.26802795
14500000,1150,Kandivali East,2,19942455.57008331
6500000,675,Sector 19 Kharghar,1,13297238.433045877
2035000,574,Asangaon,1,13447118.831257937
9230000,1230,Thane West,2,12008191.358851675
30000000,2110,Seawoods,3,21395177.98511841
17500000,1000,Powai,1,23041090.88927851
5000000,945,Nala Sopara,2,2914107.71666728
2500000,615,Virar East,1,10973302.695062157
19000000,1350,Malad West,3,14215638.559645081
35000000,1835,Samata Nagar Thakur Village,3,17731857.249781612
4200000,440,Kalyan West,1,5402967.523396111
5500000,725,Dombivli (West),1,9361077.727568513
4700000,800,Vasai West,2,10555486.780597325
33000000,1245,Wadala,3,25458196.886413716
11500000,1340,Mira Road East,3,8224102.533333333
24000000,1600,Sanpada,3,17156274.40966931
13200000,1525,Mira Road East,2,8224102.533333333
7800000,450,Kandivali East,1,19942455.57008331
54500000,1142,Andheri West,3,41255880.9696951
10000000,1102,Mira Road East,3,8224102.533333333
23200000,1264,Andheri West,2,41255880.9696951
9745000,732,Panvel,2,7890890.089134022
120000000,2150,Bandra West,4,46617421.30704468
7600000,1075,Ulwe,2,7761683.373041518
8200000,1005,Panvel,2,7890890.089134022
19000000,890,Andheri East,3,17894966.774751816
26000000,1230,Dahisar,3,16854206.714503538
24000000,1300,Dattapada,3,16948435.806464788
4399000,615,Thane West,1,12008191.358851675
3125000,615,Badlapur East,1,4463040.77249398
7500000,725,Koparkhairane Station Road,1,14282828.824906487
4004999,890,Virar,2,3947315.4002871136
11500000,560,Malad West,1,14215638.559645081
58000000,1735,vile parle west,3,20444559.76482497
3850000,510,Kharghar,1,10456264.530956848
27500000,1404,Goregaon East,2,28813531.79700447
8000000,650,Dahisar W,1,14223215.88083322
8600000,575,Kandivali East,1,19942455.57008331
8400000,1139,roadpali navimumbai,2,14293537.069689851
8400000,776,Sector 20 Kharghar,2,11436563.516570637
6400000,365,Kandivali East,1,19942455.57008331
8500000,1055,Panvel,1,7890890.089134022
21000000,620,azad nagar,2,15914626.047552193
31900000,2050,Malad East,3,20889612.17056266
3300000,620,Morya Nagar,1,13500879.435352005
2100000,589,Palghar,1,11627672.468647854
11000000,550,Mulund East,1,14043873.30540845
71500000,1600,Khar West,3,33601242.7762022
2900000,695,Taloja,1,4112323.635028059
22200000,890,Andheri West,2,41255880.9696951
3300000,550,Koproli,1,6596802.850961264
2600000,400,Ulwe,1,7761683.373041518
5000000,650,Kharghar,1,10456264.530956848
12000000,950,Sanpada,2,17156274.40966931
42000000,1850,Andheri West,3,41255880.9696951
2520000,630,Ambernath West,1,10457855.648712488
11000000,580,Borivali West,1,15910647.594565125
21700000,900,Vakola,2,16005701.979606291
9500000,1200,Ulwe,2,7761683.373041518
2500000,560,Nalasopara West,1,7007684.735536651
13000000,426,Andheri East,1,17894966.774751816
15500000,1150,Kharghar,2,10456264.530956848
8000000,640,Dahisar,1,16854206.714503538
5500000,585,Kharghar,1,10456264.530956848
2650000,420,Ulwe,1,7761683.373041518
13500000,1386,Mira Road East,3,8224102.533333333
16500000,1350,Ghatkopar West,3,19041613.901327305
8500000,840,Mira Road East,2,8224102.533333333
3500000,783,Mira Road and Beyond,2,10442006.843626909
12500000,745,Kandivali East,2,19942455.57008331
6419000,655,Mira Road East,1,8224102.533333333
9990000,981,Mira Road East,2,8224102.533333333
2100000,325,Vasai West,1,10555486.780597325
3064000,766,Ambernath West,1,10457855.648712488
9500000,1975,Vasai West,3,10555486.780597325
5150000,685,Mira Road East,1,8224102.533333333
14000000,1020,Belapur,2,19393086.759014092
6000000,945,Kalyan West,2,5402967.523396111
7350000,1160,Vasai,3,6563217.704137598
11000000,532,Mira Road East,2,8224102.533333333
8000000,1375,Thane,3,10112006.843626909
9500000,595,Powai,1,23041090.88927851
5500000,695,Kalyan West,1,5402967.523396111
3700000,680,Taloja,1,4112323.635028059
16000000,750,Borivali West,2,15910647.594565125
9000000,570,Malad East,1,20889612.17056266
17500000,1050,Juhu,2,58276960.52177489
9300000,1060,Mira Road East,2,8224102.533333333
7500000,600,Airoli,1,10976898.734651402
14500000,960,Goregaon East,2,28813531.79700447
9300000,960,Mira Road East,2,8224102.533333333
6300000,570,Kalyan West,1,5402967.523396111
10000000,650,Goregaon West,1,23283708.065473303
4300000,526,Goregaon East,1,28813531.79700447
9800000,580,Kandivali West,1,14320931.905521896
3300000,620,Nala Sopara,1,2914107.71666728
4750000,950,Nala Sopara,2,2914107.71666728
8500000,560,Dahisar West,1,13225732.947111357
6000000,1050,Dronagiri,2,7490090.895510435
5800000,1080,Bhiwandi,2,9029297.909994189
37000000,2419,Malad East,4,20889612.17056266
9600000,1210,Kharghar,2,10456264.530956848
13300000,599,Malad West,2,14215638.559645081
12000000,1650,Ulwe,3,7761683.373041518
4000000,910,Virar West,1,10804689.676448384
15000000,1685,Kharghar,3,10456264.530956848
4000000,300,Andheri East,1,17894966.774751816
220000000,7600,Andheri West,5,41255880.9696951
10500000,650,Borivali West,1,15910647.594565125
6300000,850,Panvel,2,7890890.089134022
24000000,1000,Andheri West,2,41255880.9696951
12000000,1026,Thane West,2,12008191.358851675
12000000,851,Sanpada,2,17156274.40966931
11000000,642,Ghatkopar East,1,17155597.004407123
3400000,650,Kalyan West,1,5402967.523396111
15500000,1530,Kharghar,3,10456264.530956848
10200000,786,Mira Road East,3,8224102.533333333
5760000,590,Thane West,1,12008191.358851675
15000000,1730,Kharghar,3,10456264.530956848
26500000,1250,Malad East,3,20889612.17056266
26500000,1305,Malad West,3,14215638.559645081
14200000,1440,Kharghar,3,10456264.530956848
5500000,354,Dahisar,1,16854206.714503538
5200000,500,Kalwa,1,9694745.254119571
28000000,1580,Hiranandani Meadows,3,16074530.383476246
15500000,1047,Malad West,2,14215638.559645081
12700000,1385,Kharghar,3,10456264.530956848
25400000,735,Powai,2,23041090.88927851
4000000,650,Ulwe,1,7761683.373041518
2700000,400,Taloja,1,4112323.635028059
2750000,324,Thane West,1,12008191.358851675
4200000,700,Mira Road and Beyond,2,10442006.843626909
11700000,1150,Thane West,2,12008191.358851675
16500000,1660,Kharghar,3,10456264.530956848
5300000,1120,Dronagiri,2,7490090.895510435
120000000,2893,Bandra West,4,46617421.30704468
12200000,1250,Kolshet Road,2,14224811.368551398
30000000,1450,Andheri West,2,41255880.9696951
6190000,756,Mira Road East,1,8224102.533333333
18200000,941,Goregaon West,2,23283708.065473303
16299999,1145,Malad West,2,14215638.559645081
11299999,1389,Mira Road East,3,8224102.533333333
5250000,650,Mira Road East,1,8224102.533333333
5100000,675,Panvel,1,7890890.089134022
2400000,560,KASHELI,1,13323920.231888646
50000000,1020,Juhu,2,58276960.52177489
14500000,1109,vasant vihar thane west,3,14452016.219521489
14500000,1050,Jogeshwari West,2,15311736.683889914
5000000,700,Ulwe,1,7761683.373041518
4100000,340,Kandivali West,1,14320931.905521896
4700000,700,Taloja,1,4112323.635028059
12500000,650,Santacruz East,1,16193992.17499847
25000000,1750,Kandivali East,3,19942455.57008331
6000000,750,Thane West,1,12008191.358851675
3200000,600,Vasai east,1,10870583.10784262
6500000,686,Ulwe,1,7761683.373041518
10800000,1102,Thane West,2,12008191.358851675
20500000,1000,Antop Hill,2,15629412.105388736
3799000,850,Taloja,2,4112323.635028059
10500000,780,Thakur complex,1,14750183.585908774
7700000,1110,Kharghar,2,10456264.530956848
3985000,670,Kalyan,1,15778205.709251093
17000000,1080,Sion,2,23067880.271417797
11500000,1000,Belapur,2,19393086.759014092
21800000,768,Malad East,2,20889612.17056266
6200000,900,Kamothe,2,8238430.088778924
2800000,600,Virar,1,3947315.4002871136
10900000,700,Thane West,2,12008191.358851675
60000000,1634,Juhu,3,58276960.52177489
16500000,1660,Ulwe,3,7761683.373041518
9000000,900,Thane West,2,12008191.358851675
19500000,1800,Koper Khairane,3,12417603.76104321
7600000,1127,Kalyan West,2,5402967.523396111
25000000,713,Andheri West,2,41255880.9696951
5800000,1025,taloja panchanand,2,12849906.213942999
2500000,620,Nala Sopara,1,2914107.71666728
36000000,1850,Andheri West,3,41255880.9696951
9620000,1090,Thane West,2,12008191.358851675
5700000,710,Kamothe,1,8238430.088778924
8580000,390,Kurla,1,12673381.718626909
11800000,1475,Kharghar,3,10456264.530956848
15100000,957,Thane West,3,12008191.358851675
32500000,1545,Powai,2,23041090.88927851
8500000,484,Kanjurmarg,1,16686437.492056556
35400000,1418,Goregaon East,4,28813531.79700447
4275000,660,Kamothe,1,8238430.088778924
13000000,1150,Nerul,2,22342871.502995614
2850000,305,Kharghar,1,10456264.530956848
8000000,1150,Kharghar,2,10456264.530956848
4600000,885,MHADA Colony 20,2,14713706.040251177
8500000,600,Malad West,1,14215638.559645081
8600000,550,Borivali West,1,15910647.594565125
11000000,650,Chembur,1,17425073.26802795
22000000,1000,Borivali West,2,15910647.594565125
5200000,700,Kharghar,1,10456264.530956848
14600000,958,Thane West,3,12008191.358851675
14500000,1335,Thane West,3,12008191.358851675
11000000,1166,Thane West,2,12008191.358851675
2750000,450,Ulwe,1,7761683.373041518
9000000,1000,Kharghar,2,10456264.530956848
18900000,1091,Chembur,2,17425073.26802795
4580000,430,Kalyan West,1,5402967.523396111
8500000,600,Dahisar East,1,12694499.424861714
5150000,720,Mira Road East,1,8224102.533333333
5300000,500,Thane West,1,12008191.358851675
4500000,645,Mira Road East,1,8224102.533333333
2300000,575,Nala Sopara,1,2914107.71666728
11700000,560,Dahisar,2,16854206.714503538
28000000,730,mumbai,2,14292158.655857075
2150000,655,Badlapur East,1,4463040.77249398
8016000,809,Dombivali,2,6386152.42815131
8500000,1080,Kharghar,2,10456264.530956848
23400000,1150,Thane West,3,12008191.358851675
360000000,5476,Lower Parel,5,37020513.95228593
39000000,1627,Borivali West,3,15910647.594565125
22000000,858,Borivali East,2,17360205.10204722
62500000,1890,Ville Parle East,4,32285017.2842167
11399999,1133,Panvel,2,7890890.089134022
27000000,1500,Chembur,3,17425073.26802795
6454000,993,Panvel,1,7890890.089134022
5999000,645,Thane West,1,12008191.358851675
3735000,830,Virar,1,3947315.4002871136
4621000,532,Virar,2,3947315.4002871136
3700000,790,IT Colony,2,13515064.541842055
4000000,765,Vasai east,2,10870583.10784262
15000000,1500,Sector 18,3,14898526.024600362
11700000,480,Bangur Nagar,1,14704617.235976312
24000000,955,Wadala East,2,16180337.187283933
2400000,600,Nalasopara West,1,7007684.735536651
7000000,735,Sector 35I Kharghar,1,14124452.070532642
11299999,900,Goregaon East,2,28813531.79700447
7890000,534,Kandivali East,1,19942455.57008331
12500000,1145,Ghansoli,2,14206666.95268249
9000000,1220,Sector 5 Ulwe,2,13765023.252087776
10000000,650,Malad,1,14483432.829559216
14000000,700,Borivali East,2,17360205.10204722
59700000,1105,Andheri West,3,41255880.9696951
5300000,600,Kharghar,1,10456264.530956848
4207000,935,Virar,2,3947315.4002871136
22000000,1100,Andheri East,3,17894966.774751816
8399000,430,Panvel,2,7890890.089134022
4600000,975,Nala Sopara,2,2914107.71666728
23000000,1250,Andheri West,2,41255880.9696951
23500000,1300,Powai,3,23041090.88927851
30400000,3205,Kharghar,4,10456264.530956848
5800000,550,Thane West,1,12008191.358851675
2250000,590,Nala Sopara,1,2914107.71666728
14900000,1050,Malad West,2,14215638.559645081
70000000,1824,Bandra West,3,46617421.30704468
9800000,750,Malad West,1,14215638.559645081
35000000,960,Santacruz West,2,26037399.14498072
18000000,1100,Goregaon West,2,23283708.065473303
21500000,1100,Chembur,2,17425073.26802795
7500000,757,Chembur,1,17425073.26802795
2500000,545,Nala Sopara,1,2914107.71666728
13000000,1001,Belapur,2,19393086.759014092
4200000,695,Ulwe,1,7761683.373041518
16500000,653,Kanjurmarg,2,16686437.492056556
5500000,650,Ulwe,1,7761683.373041518
9500000,700,Kandivali East,1,19942455.57008331
2360000,546,Taloja,1,4112323.635028059
18000000,1020,Andheri East,2,17894966.774751816
8000000,500,Ghatkopar West,1,19041613.901327305
